out	SSCTP1INNTRBBR1	SSCTP1INNTRBBR2	SSCTP1INNTRBBR3	SSCTP1INNTRBBR4	SSCTP1INNTRNBR1	SSCTP1INNTRNBR2	SSCTP1INNTRNBR3	SSCTP1INNTRNBR4	SSCTP1INNTRRBR1	SSCTP1INNTRRBR2	SSCTP1INNTRRBR3	SSCTP1INNTRRBR4	SSCTP1INYTRBBR1	SSCTP1INYTRBBR2	SSCTP1INYTRBBR3	SSCTP1INYTRBBR4	SSCTP1INYTRNBR1	SSCTP1INYTRNBR2	SSCTP1INYTRNBR3	SSCTP1INYTRNBR4	SSCTP1INYTRRBR1	SSCTP1INYTRRBR2	SSCTP1INYTRRBR3	SSCTP1INYTRRBR4	SSCTP2INNTRBBR1	SSCTP2INNTRBBR2	SSCTP2INNTRBBR3	SSCTP2INNTRBBR4	SSCTP2INNTRNBR1	SSCTP2INNTRNBR2	SSCTP2INNTRNBR3	SSCTP2INNTRNBR4	SSCTP2INNTRRBR1	SSCTP2INNTRRBR2	SSCTP2INNTRRBR3	SSCTP2INNTRRBR4	SSCTP2INYTRBBR1	SSCTP2INYTRBBR2	SSCTP2INYTRBBR3	SSCTP2INYTRNBR1	SSCTP2INYTRNBR2	SSCTP2INYTRNBR3	SSCTP2INYTRNBR4	SSCTP2INYTRRBR1	SSCTP2INYTRRBR2	SSCTP2INYTRRBR3	SSNTP1INNTRBBR1	SSNTP1INNTRBBR2	SSNTP1INNTRBBR3	SSNTP1INNTRBBR4	SSNTP1INNTRNBR1	SSNTP1INNTRNBR2	SSNTP1INNTRNBR3	SSNTP1INNTRNBR4	SSNTP1INNTRRBR1	SSNTP1INNTRRBR2	SSNTP1INNTRRBR3	SSNTP1INNTRRBR4	SSNTP1INYTRBBR1	SSNTP1INYTRBBR2	SSNTP1INYTRBBR3	SSNTP1INYTRBBR4	SSNTP1INYTRNBR1	SSNTP1INYTRNBR2	SSNTP1INYTRNBR3	SSNTP1INYTRNBR4	SSNTP1INYTRRBR1	SSNTP1INYTRRBR2	SSNTP1INYTRRBR3	SSNTP1INYTRRBR4	SSNTP2INNTRBBR1	SSNTP2INNTRBBR2	SSNTP2INNTRBBR3	SSNTP2INNTRBBR4	SSNTP2INNTRNBR1	SSNTP2INNTRNBR2	SSNTP2INNTRNBR3	SSNTP2INNTRNBR4	SSNTP2INNTRRBR1	SSNTP2INNTRRBR2	SSNTP2INNTRRBR3	SSNTP2INNTRRBR4	SSNTP2INYTRBBR1	SSNTP2INYTRBBR2	SSNTP2INYTRBBR3	SSNTP2INYTRBBR4	SSNTP2INYTRNBR1	SSNTP2INYTRNBR2	SSNTP2INYTRNBR3	SSNTP2INYTRNBR4	SSNTP2INYTRRBR1	SSNTP2INYTRRBR2	SSNTP2INYTRRBR3
1b65fb32d4324567e3072290bd5884e3	172	89	116	284	64	264	120	143	72	43	85	115	54	78	92	221	116	182	134	134	5	37	58	29	78	26	16	42	13	31	28	8	28	22	33	20	14	4	7	93	91	63	115	37	16	19	23	48	56	101	23	63	96	78	70	89	27	10	97	132	76	156	102	229	124	105	232	68	314	136	21	26	32	117	65	66	102	182	20	54	65	40	14	13	20	15	108	76	63	60	55	92	123
d4197298e8acd3a4766169ceb946a2c9	2	8	7	13	7	8	6	2	1	0	3	2	4	2	2	1	2	4	0	1	3	3	4	4	1	0	0	0	1	0	0	0	2	4	2	0	5	3	4	3	10	1	0	4	2	1	0	0	4	4	6	2	5	1	2	1	0	3	5	2	6	4	9	5	7	4	4	1	18	3	3	0	2	1	3	3	3	3	3	3	3	0	1	0	2	0	0	2	2	1	2	3	7
d418eca8f5dcbeca2db72cad0380c899	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39f93ed6c2d1e7c27096397e72fb16f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206cc26fd0cb6b38e7909aa920d0c6cc	28	42	4	51	0	32	13	4	0	24	10	8	2	0	6	9	10	36	36	14	15	23	66	13	0	0	0	0	3	2	12	3	0	0	4	0	4	0	0	12	27	11	21	0	0	0	17	7	30	12	1	1	5	8	2	10	38	7	18	36	19	50	12	45	5	13	45	46	25	17	2	0	0	0	0	0	3	11	4	0	0	0	0	0	5	0	0	0	0	1	0	0	2
acab0ee9c9931b0795c4420de1a23a68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355a961f2fe986d6ab8a39d2bf624d1b	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441589f1275b009f90afb2988da57606	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f389220f3bf3ff6cd81560df815e34f	0	0	0	0	2	0	0	0	0	2	0	0	3	1	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	4	0	2	0	1	4	0	0	1	4	0	0	3	3	15	3	0	2	5	0	0	0	0	0	0	1	0
15e42e32bf4da356adc0582a5a834d5e	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	8	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	1	2	1	0	2
b26ecc20c4d1757bc29a3d18dcd5ccb6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a982361daee8548cb778c6b74bf5c92a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	15	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0
c67bdd2a42a01fc75e65313043d587b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a2c3d9e751175436546d1c04a69d454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cf65215b68adffc1736a21e922edb5a	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	5	3	7	8	1	0	6	4	16	0	1	0	2	0	6	23	1	0	2	3	2	6	3	0	0	0	6	3	3	0	0	2	0	0	0	2	4	0	0	0	0	0	1	1
3c1e61caa70cc796babc73a446ea5df1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902f9fb657cc274278bf220d4d489bc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9ee0a962d944fd5df3b5696bcf901ac	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7168d30dcc542379be2e2b09b7cc1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a0a60229128dd7c7c81339a9cb1e304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
a3bcf571547919a9caef87d87f0cb857	0	9	11	6	0	0	12	0	0	0	7	0	0	4	8	20	26	39	0	14	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	23	0	14	0	7	0	23	14	34	6	0	4	0	0	0	0	0	0	7	14	0	15	4	16	0	16	14	15	0	0	8	0	8	0	0	0	0	18	0	0	12	0	11	0	11	0	0	0	0	0	0	0	0
ee0ca746562a385645d38ffb3ea8e81b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7a84b033244b6e4c48097bc0c21a971	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	1	8	0	0	0	0	2	0	0	0	0	0	22	0	26	0	0	0	0	3	1	0	1	0	0	0	4	0	1	0	0	1	15	0	1	3	1	6	3	3	8	0	0	0	1	0	3	0	3	0	2	2	1	2	0	2	0	0	0	0	0	0	0	0	2	1	5	0	2	4	0	1	1	1	0	0	1	2
94d32039adeb9e984196d8fae044174a	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19f53440d7207aea179b6192577202dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4760379c1ed03382a41af0baad0fe16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126488e69b1c0940872c8a490298e3a9	0	0	0	0	0	11	0	11	23	0	0	5	6	4	0	0	0	0	0	0	29	28	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	4	18	0	0	0	0	0	219	0	5	0	0	0	0	11	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ebc9d29fdfdd4a59ee992874ef80d057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ad975350e13580256ee0f7d7649dfea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
2c7bd52981053747dd0664d0649a4127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37b094a8d9ef3d4aa83121d5edaefeb0	2	0	3	2	3	1	0	0	8	5	3	6	2	1	3	0	0	8	0	0	0	2	5	0	0	0	0	1	0	3	0	0	3	2	0	2	0	1	1	0	0	5	3	0	0	7	1	5	1	6	8	11	15	21	10	11	8	2	6	0	6	7	6	10	2	8	10	16	9	3	3	0	1	4	0	0	0	0	6	5	2	2	4	4	5	2	0	0	1	2	0	5	1
b583dc14ae0646cc6aa8ebb191dd7e9f	0	0	0	2	3	4	8	2	3	8	6	2	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	1	0	1	3	0	1	3	0	0	0	5	0	2	0	0	0	0	0	5	3	3	8	5	4	5	16	0	0	0	0	0	0	0	0	0	0	7	10	0	14	0	2	0	1	0	0	0	3	2	0	0	2	5	0	0	0	0	0	3	0	0	0	0	2
90dbe0ea896b37b5196001925231adef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	20	10	0	3	6	0	0	15	0	0	27	0	0	0	0	0	0	0	14	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b07d9dd920e0499639e05b319186fec0	0	0	2	2	0	1	3	3	7	3	2	3	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	3	0	0	3	2	0	5	2	3	1	3	0	3	7	2	0	7	4	3	3	2	2	4	2	6	1	1	4	3	0	3	1	0	0	1	2	0	0	2	0	0	1	0	0	4	0	1	0	0	1	0	2	2	0
2faeaf6b6642d9297e89711b7f283069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
69fa2268548acafb8fac397690462699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76a8523f574a82eae3bfe2f8523f8e64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf65379a921c78a2681a849b0de0ceeb	0	0	0	0	4	0	33	0	0	4	6	0	9	8	13	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d52ebd82bfd3c12e39ae2447ae68eda5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5	5	24	5	2	3	0	11	14	37	0	2	1	4	0	2	0	0	0	0	3	1	2	0	0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
eb23bb7baed9a77bc538b2314bd437b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
d092cf370e5c082a28e24e3b8aa25977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bfd6d6cd1d58636d822190ca6d59af3	0	0	0	0	0	0	0	0	4	0	3	0	12	4	10	2	0	8	0	5	9	1	0	4	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	4	0	0	8	4	0	5	4	14	9	7	37	48	11	10	90	47	8	2	4	3	5	10	6	4	5	12	7	4	12	1	8	4	38	14	3	10	4	7	73	9	4	0	0	12	5	4	6	3	4	0	2	10
a0af0915c2bea7b74083dec1a375bf3c	8	152	15	12	5	7	0	0	0	0	2	17	25	37	57	5	0	3	1	0	0	1	38	0	0	22	77	6	0	0	0	12	0	0	0	0	0	1	2	2	0	0	0	9	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	16	15	9	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
cc7679cc54f90d018057783df789ce68	0	6	0	0	1	1	0	2	2	0	0	2	3	1	1	1	0	0	0	0	5	0	2	3	1	2	6	0	0	6	0	1	0	0	2	7	4	4	1	5	0	2	1	15	5	8	0	3	1	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	8	0	0	0	0	0	0	1	9	0	4	2	1	4	0	0	0	0	1	7	1	0	2	0	5	0	0	0	1
9f233de687fda8e786a0fb0300eef63c	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da51cc70fbf836bb4f701f8eab4fcb33	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2089d1a643848d79e97be27d1fdcfc24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	4	3	0	3	2	2	15	2	8	2	0	0	1	0	0	1	0	1	0	3	0	2	26	18	22	10	1	7	2	8	12	6
9cb4628054664aaa6cbe47b8844b7b04	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63daaf6dad69bdce2a95287c54f06431	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	2	0	2	1	1	0	0	0	0
0f3013662fb1f268faa10f4c1108048f	714	179	227	144	64	40	76	21	93	46	44	76	148	132	157	105	290	132	435	70	115	29	105	133	633	110	468	273	70	57	49	114	252	258	117	328	195	367	118	91	47	107	92	135	183	205	58	63	58	49	127	62	31	87	34	76	44	93	101	33	89	68	9	20	30	55	14	20	45	101	235	129	497	136	120	121	173	87	100	63	133	224	64	69	57	113	60	105	100	52	59	64	36
41863fdf485a3fdc4ca95ed19ae4af10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	19	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	2	0	0
86284da4a2cadfb429ccae1e8db23df5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	8	0	1	3	1	0	1	0	4	2	2	1	0	6	0	10	0	2	0	0
1495ac2aa167d707bbe900643cc9ba2d	4	4	9	10	65	56	32	53	145	31	50	18	58	41	46	65	6	5	18	24	59	44	17	6	29	13	35	31	29	64	83	89	86	209	40	66	47	40	93	29	11	26	45	92	183	54	28	40	65	40	58	33	33	39	23	42	54	95	22	3	33	38	15	21	59	9	9	63	3	37	60	61	74	61	60	37	69	55	115	137	96	53	62	209	137	97	110	118	57	73	101	74	47
afa0b6f9b0f7e2cea32c3aaea4a9e7cd	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	0	1	0	0	0	0	1	0	0	1	1	3	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
9e911cbef1879f24997b999f4c2201ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ec4ececb6ce60a68164ecf3f87d1652	183	49	0	1	79	0	2	0	0	4	0	0	53	0	49	75	3	1	7	129	0	0	1	1	164	43	22	40	15	3	0	1	0	109	52	54	0	1	4	0	2	2	0	3	0	0	17	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	54	0	61	74	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
d6411be017d88dfecb37ce04275cddff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ab8e21761c937b755f30bf43607dcb8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	1	0	1	0	0	0	0	1	1	0	0	2	1	0	0	1	1	0	0	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
72c8d0705a61420efd6c86ef2be6dd3c	0	3	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	2	0	0	3	0	1	0	1	1	1	0	0	0	0	0	0	1	1	2	1	2	1	0	1	0	0	0	4	1	1	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	1	1	0	0
8604a39987475d5eadb0f491fe9d12bf	3	21	3	0	1	0	0	0	0	0	0	0	2	26	23	26	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	0	1	0	0	20	0	0	0	0	0	2	0	0	3	0	3	3	31	10	17	4	0	0	0	22	0	23	32	40	0	28	53	17	0	0	0	10	0	0	0	0	7	0	0	0	12	0	0
